date,open,high,low,close,volume
2018-07-13,1630.0,1655.4,1613.0,1632.3,618017
2018-07-16,1627.2,1639.7,1608.8,1622.5,1475735
2018-07-17,1651.5,1674.8,1633.8,1653.4,1094594
2018-07-18,1638.6,1648.6,1625.7,1634.0,983360
2018-07-19,1634.2,1655.8,1636.3,1640.1,434303
2018-07-20,1687.4,1699.3,1661.8,1685.0,458641
2018-07-23,1715.3,1725.5,1705.8,1714.7,310102
2018-07-24,1702.6,1710.2,1687.4,1708.9,646671
2018-07-25,1715.1,1714.3,1694.5,1711.4,1314542
2018-07-26,1692.5,1706.0,1667.7,1687.8,925427
2018-07-27,1691.1,1709.0,1668.3,1693.6,1213595
2018-07-30,1734.0,1742.0,1716.7,1729.2,377376
2018-07-31,1658.7,1682.3,1657.1,1659.1,406351
2018-08-01,1611.6,1630.2,1586.9,1610.9,545066
2018-08-02,1656.7,1656.2,1631.9,1656.1,321818
2018-08-03,1660.8,1664.3,1643.8,1655.5,551954
2018-08-06,1703.1,1723.1,1681.4,1700.6,1184082
2018-08-07,1751.8,1746.5,1740.4,1746.0,769711
2018-08-08,1775.4,1788.6,1751.6,1769.5,1077078
2018-08-09,1794.4,1813.4,1784.9,1799.5,313269
2018-08-10,1815.0,1831.6,1801.8,1808.7,940223
2018-08-13,1822.0,1821.8,1817.7,1820.3,344848
2018-08-14,1847.9,1856.4,1840.5,1840.7,1226151
2018-08-15,1807.2,1808.6,1793.3,1803.3,1468221
2018-08-16,1833.1,1849.1,1804.1,1828.0,1451813
2018-08-17,1847.0,1859.4,1830.9,1847.2,594456
2018-08-20,1859.3,1863.7,1841.9,1855.2,974186
2018-08-21,1864.8,1881.8,1860.4,1870.7,1360405
2018-08-22,1868.0,1883.7,1839.9,1863.8,821839
2018-08-23,1859.7,1878.6,1846.1,1863.4,881161
2018-08-24,1905.6,1926.1,1895.2,1899.6,713611
2018-08-27,1906.9,1930.5,1883.6,1904.9,1117767
2018-08-28,1923.3,1941.1,1900.3,1916.0,1295648
2018-08-29,1914.9,1921.2,1916.2,1917.9,1041393
2018-08-30,1940.6,1945.0,1931.7,1943.1,328043
2018-08-31,1882.6,1914.0,1864.3,1890.1,475260
2018-09-03,1910.6,1935.2,1905.5,1912.7,652351
2018-09-04,1859.7,1869.8,1858.1,1859.5,1195541
2018-09-05,1867.1,1874.0,1852.5,1864.1,1271191
2018-09-06,1873.4,1901.9,1873.6,1878.0,772500
2018-09-07,1789.9,1798.5,1758.9,1785.0,771231
2018-09-10,1753.7,1776.1,1743.5,1758.6,1333111
2018-09-11,1785.3,1818.0,1773.4,1791.3,620762
2018-09-12,1770.5,1787.4,1750.3,1768.2,526420
2018-09-13,1712.0,1739.0,1691.8,1716.0,973147
2018-09-14,1711.2,1725.0,1696.4,1706.7,672881
2018-09-17,1683.2,1689.8,1683.2,1683.8,1107369
2018-09-18,1664.8,1680.9,1641.1,1663.6,378932
2018-09-19,1660.0,1682.7,1636.0,1659.6,1336943
2018-09-20,1699.0,1708.4,1690.5,1698.6,398058
2018-09-21,1735.1,1734.3,1712.7,1732.6,1118437
2018-09-24,1732.9,1743.7,1733.8,1737.4,619579
2018-09-25,1694.9,1702.2,1686.1,1698.6,390851
2018-09-26,1688.5,1687.0,1669.4,1686.1,1366434
2018-09-27,1698.3,1725.6,1694.7,1705.1,677108
2018-09-28,1676.5,1695.3,1670.2,1682.8,883190
2018-10-01,1691.1,1690.7,1670.2,1690.1,378899
2018-10-02,1721.1,1734.7,1719.0,1723.6,395542
2018-10-03,1661.1,1688.1,1657.7,1665.2,596147
2018-10-04,1667.4,1670.0,1661.5,1666.4,822540
2018-10-05,1718.3,1728.3,1700.6,1712.9,902318
2018-10-08,1708.0,1716.6,1705.6,1710.8,722812
2018-10-09,1734.5,1759.1,1736.6,1738.9,806852
2018-10-10,1751.6,1776.2,1748.4,1750.8,556006
2018-10-11,1763.8,1793.9,1760.4,1768.2,1335947
2018-10-12,1770.1,1796.3,1766.0,1769.9,640730
2018-10-15,1770.4,1787.9,1748.3,1773.6,1462956
2018-10-16,1749.9,1772.5,1733.2,1749.1,890218
2018-10-17,1783.5,1810.6,1773.3,1784.3,1219640
2018-10-18,1762.7,1787.4,1758.3,1765.2,1106988
2018-10-19,1764.1,1759.3,1739.9,1757.3,819535
2018-10-22,1734.5,1748.7,1708.9,1732.5,917723
2018-10-23,1756.4,1782.4,1739.6,1757.8,1024671
2018-10-24,1739.1,1747.7,1713.6,1734.1,1129648
2018-10-25,1719.8,1747.0,1710.8,1722.2,686912
2018-10-26,1708.2,1735.8,1703.1,1713.9,1389635
2018-10-29,1711.9,1727.4,1700.9,1718.6,895142
2018-10-30,1756.0,1761.9,1746.6,1755.5,1327293
2018-10-31,1762.2,1771.9,1740.1,1758.2,1459570
2018-11-01,1767.1,1786.4,1742.6,1760.4,663295
2018-11-02,1780.4,1804.0,1769.2,1783.2,964388
2018-11-05,1794.0,1816.4,1775.2,1792.9,1264184
2018-11-06,1815.8,1838.2,1800.8,1812.5,1120048
2018-11-07,1832.3,1850.6,1825.8,1837.2,1224923
2018-11-08,1835.9,1850.6,1815.6,1829.8,846384
2018-11-09,1746.5,1767.9,1729.0,1746.0,1360418
2018-11-12,1731.0,1743.6,1713.6,1731.1,617857
2018-11-13,1771.5,1798.0,1775.8,1777.9,387281
2018-11-14,1760.1,1783.6,1747.3,1764.5,702151
2018-11-15,1727.3,1747.2,1714.5,1733.9,977082
2018-11-16,1697.6,1708.1,1678.9,1691.4,1223380
2018-11-19,1683.6,1697.3,1669.8,1683.5,1162324
2018-11-20,1659.9,1657.2,1635.1,1656.6,1481161
2018-11-21,1666.7,1673.7,1654.1,1668.4,1076412
2018-11-22,1673.4,1685.1,1645.5,1670.2,1056781
2018-11-23,1652.6,1647.3,1642.1,1647.1,1308855
2018-11-26,1634.6,1632.4,1627.9,1631.2,737745
2018-11-27,1639.2,1657.9,1617.8,1640.5,656947
2018-11-28,1669.6,1674.0,1664.1,1664.6,391910
2018-11-29,1614.7,1624.6,1610.0,1618.8,1355187
2018-11-30,1596.4,1602.7,1585.5,1594.9,822499
2018-12-03,1615.3,1626.5,1616.2,1617.9,1363685
2018-12-04,1648.5,1664.7,1634.0,1653.5,1335210
2018-12-05,1650.6,1655.7,1622.7,1645.8,396796
2018-12-06,1624.4,1645.8,1621.6,1626.9,648691
2018-12-07,1678.9,1697.6,1670.6,1679.5,1073243
2018-12-10,1677.6,1677.4,1668.7,1673.2,679624
2018-12-11,1632.4,1645.2,1623.0,1634.4,1268974
2018-12-12,1621.5,1647.0,1614.6,1624.1,1033664
2018-12-13,1640.6,1661.7,1638.1,1641.3,454006
2018-12-14,1653.3,1662.5,1631.4,1655.8,1133497
2018-12-17,1678.3,1692.1,1672.7,1683.8,1094494
2018-12-18,1728.4,1731.6,1716.8,1722.4,815245
2018-12-19,1735.2,1765.9,1715.6,1740.7,901293
2018-12-20,1726.2,1735.8,1699.1,1721.1,1324490
2018-12-21,1769.3,1786.5,1738.5,1763.4,806255
2018-12-24,1801.4,1826.6,1782.6,1801.7,543152
2018-12-25,1770.2,1796.1,1764.7,1770.2,1047503
2018-12-26,1763.8,1782.3,1762.8,1766.9,578479
2018-12-27,1785.3,1790.1,1771.3,1786.9,1244948
2018-12-28,1815.1,1822.4,1798.7,1812.5,545396
2018-12-31,1820.1,1831.0,1801.3,1824.7,1447280
2019-01-01,1806.9,1808.4,1785.4,1800.4,473464
2019-01-02,1767.9,1779.0,1750.7,1771.6,1431707
2019-01-03,1781.1,1796.3,1756.8,1775.7,569694
2019-01-04,1744.1,1748.0,1728.3,1746.0,637664
2019-01-07,1782.9,1808.0,1769.6,1782.8,768477
2019-01-08,1773.1,1774.5,1758.7,1768.2,1415767
2019-01-09,1768.2,1769.3,1753.5,1764.7,999868
2019-01-10,1782.5,1810.6,1767.4,1787.6,573248
2019-01-11,1719.6,1748.6,1715.0,1725.3,507484
2019-01-14,1734.5,1746.5,1720.8,1730.2,1297120
2019-01-15,1768.7,1773.4,1763.6,1769.0,847257
2019-01-16,1769.7,1778.8,1758.0,1764.1,1036335
2019-01-17,1769.4,1790.8,1754.8,1775.0,698297
2019-01-18,1780.1,1791.7,1770.5,1779.5,1224170
2019-01-21,1769.1,1783.7,1760.4,1766.4,917119
2019-01-22,1812.8,1835.3,1798.5,1810.6,1022096
2019-01-23,1835.6,1847.8,1834.2,1834.3,1366474
2019-01-24,1902.9,1904.6,1872.9,1896.0,1166391
2019-01-25,1922.0,1935.9,1908.3,1918.7,1350041
2019-01-28,1898.4,1902.4,1887.5,1897.5,1098723
2019-01-29,1861.3,1871.9,1862.3,1867.4,1384230
2019-01-30,1814.9,1820.9,1816.2,1819.3,461983
2019-01-31,1814.3,1836.2,1785.6,1812.8,738342
2019-02-01,1798.1,1810.0,1793.7,1799.6,742587
2019-02-04,1844.8,1860.3,1836.7,1849.4,1074340
2019-02-05,1864.4,1872.3,1850.1,1864.8,740527
2019-02-06,1872.4,1873.2,1851.1,1870.6,417481
2019-02-07,1853.9,1865.1,1838.9,1859.3,1448394
2019-02-08,1852.2,1861.9,1840.4,1852.2,389050
2019-02-11,1869.7,1891.8,1843.7,1863.9,1420643
2019-02-12,1888.2,1911.4,1873.2,1891.4,732463
2019-02-13,1862.9,1871.0,1852.4,1860.5,1214340
2019-02-14,1911.4,1938.9,1907.9,1914.6,1063975
2019-02-15,1928.3,1938.0,1914.1,1930.0,982644
2019-02-18,1937.7,1970.3,1916.7,1944.6,1279246
2019-02-19,1951.7,1971.9,1932.2,1953.3,802272
2019-02-20,1961.3,1977.4,1944.2,1959.4,747016
2019-02-21,1987.6,1987.0,1981.0,1983.5,416196
2019-02-22,1965.1,1985.4,1943.4,1965.8,321145
2019-02-25,1966.7,1981.5,1965.5,1972.8,1372836
2019-02-26,2022.1,2049.7,2024.1,2028.5,702255
2019-02-27,2035.6,2035.4,2032.3,2033.6,442970
2019-02-28,2022.4,2019.3,2013.5,2016.2,580240
2019-03-01,1997.0,2002.1,1969.6,1992.4,695641
2019-03-04,1983.9,2015.1,1965.9,1989.4,688872
2019-03-05,1998.0,2005.4,1982.1,1995.7,914299
2019-03-06,2011.0,2018.1,1985.8,2004.4,1003782
2019-03-07,2042.1,2043.9,2028.4,2043.2,1134413
2019-03-08,2013.2,2009.9,1999.0,2007.4,1415041
2019-03-11,1965.4,1977.9,1942.7,1963.5,1183837
2019-03-12,1958.3,1977.7,1958.5,1963.7,905600
2019-03-13,1937.4,1949.9,1919.2,1943.3,607147
2019-03-14,1930.2,1935.3,1908.2,1931.7,1366845
2019-03-15,1965.6,1983.2,1935.9,1960.7,1455215
2019-03-18,1911.0,1928.1,1904.5,1907.2,882506
2019-03-19,1859.7,1855.8,1834.3,1852.7,1321270
2019-03-20,1878.4,1889.1,1859.7,1885.7,1212177
2019-03-21,1878.1,1906.0,1877.2,1883.6,304692
2019-03-22,1859.2,1890.1,1852.0,1862.2,505700
2019-03-25,1808.2,1826.5,1788.5,1811.5,1483792
2019-03-26,1860.7,1868.2,1851.7,1860.7,1379648
2019-03-27,1882.8,1881.9,1867.7,1880.8,378819
2019-03-28,1924.0,1945.3,1906.6,1923.7,1187180
2019-03-29,1937.0,1965.2,1933.5,1936.3,1186464
2019-04-01,1915.2,1933.7,1902.4,1917.1,1212493
2019-04-02,1975.8,1992.1,1949.8,1970.5,667088
2019-04-03,1984.1,2006.0,1963.5,1987.3,1021145
2019-04-04,1978.5,2001.7,1968.3,1972.9,865938
2019-04-05,1936.7,1955.6,1930.8,1936.4,897477
2019-04-08,1900.7,1914.5,1899.4,1904.2,549595
2019-04-09,1989.0,1992.4,1960.4,1989.9,800403
2019-04-10,2014.5,2026.3,2014.7,2022.5,738914
2019-04-11,2049.3,2069.7,2034.1,2051.4,1368803
2019-04-12,2015.8,2046.9,2020.6,2023.4,1219689
2019-04-15,2014.3,2037.2,1990.7,2007.8,807777
2019-04-16,1985.2,2002.4,1950.8,1978.6,1212307
2019-04-17,1960.9,1982.4,1947.3,1957.0,987014
2019-04-18,1956.2,1980.9,1932.5,1958.4,881635
2019-04-19,1946.1,1953.6,1928.1,1944.7,382510
2019-04-22,1990.1,2004.5,1993.8,1998.0,668395
2019-04-23,2003.4,2018.8,1990.0,2008.7,992904
2019-04-24,2025.5,2037.2,2008.0,2027.8,523267
2019-04-25,2013.5,2038.5,1989.2,2009.0,1461671
2019-04-26,2000.4,2003.6,1979.0,1998.3,1424981
2019-04-29,2018.7,2023.8,1994.6,2013.9,536422
2019-04-30,1967.2,1972.5,1962.9,1964.0,1063643
2019-05-01,1923.9,1949.9,1902.5,1930.9,496566
2019-05-02,1939.2,1948.2,1914.7,1937.0,1070544
2019-05-03,1891.0,1904.9,1879.9,1884.9,480579
2019-05-06,1917.6,1941.8,1907.9,1918.2,1475704
2019-05-07,1932.3,1946.3,1904.2,1928.6,1144137
2019-05-08,1965.7,1966.2,1945.3,1958.6,374400
2019-05-09,1944.8,1941.2,1911.7,1939.0,380353
2019-05-10,1967.6,1964.8,1959.6,1960.6,1483930
2019-05-13,1974.7,2002.9,1976.5,1980.8,933375
2019-05-14,2005.6,2021.9,1993.2,2010.7,1371856
2019-05-15,1959.8,1954.7,1935.9,1954.4,636595
2019-05-16,1969.5,1968.6,1955.8,1966.8,436992
2019-05-17,1967.2,1977.3,1941.0,1961.0,1106720
2019-05-20,2054.0,2068.9,2035.3,2056.3,424365
2019-05-21,2053.3,2059.0,2018.8,2047.3,1424939
2019-05-22,2104.0,2137.0,2087.2,2107.4,755416
2019-05-23,2127.6,2135.0,2120.4,2127.1,1236472
2019-05-24,2110.2,2128.9,2078.3,2106.6,1454686
2019-05-27,2106.2,2125.9,2098.2,2104.6,799704
2019-05-28,2067.8,2072.4,2050.3,2064.2,354232
2019-05-29,2111.5,2133.0,2092.6,2105.1,1416197
2019-05-30,2092.6,2104.4,2084.7,2092.8,1357035
2019-05-31,2129.4,2142.4,2124.3,2127.5,372801
2019-06-03,2117.1,2148.9,2108.2,2122.8,440633
2019-06-04,2202.1,2219.4,2184.3,2200.3,1227129
2019-06-05,2258.5,2283.0,2240.9,2252.2,382247
2019-06-06,2229.4,2263.6,2203.7,2233.6,567640
2019-06-07,2255.3,2268.3,2244.1,2257.3,1086633
2019-06-10,2243.1,2260.3,2205.5,2234.5,1479581
2019-06-11,2318.9,2329.2,2308.2,2312.4,1497928
2019-06-12,2343.5,2358.6,2327.3,2351.5,1048039
2019-06-13,2382.2,2400.2,2362.2,2374.8,1376721
2019-06-14,2371.6,2393.4,2359.4,2373.0,329350
2019-06-17,2364.8,2390.1,2356.3,2366.1,1123614
2019-06-18,2354.8,2363.9,2337.0,2351.2,322124
2019-06-19,2322.2,2360.7,2310.2,2327.1,530516
2019-06-20,2339.6,2346.9,2323.3,2341.4,569121
2019-06-21,2327.4,2356.7,2303.4,2327.2,1240923
2019-06-24,2326.1,2352.9,2305.6,2326.5,521241
2019-06-25,2313.3,2330.9,2283.8,2314.8,1200428
2019-06-26,2344.5,2359.7,2340.6,2352.6,494876
2019-06-27,2352.1,2360.2,2348.5,2358.4,878718
2019-06-28,2339.7,2370.5,2335.3,2338.3,553860
2019-07-01,2364.3,2402.7,2335.6,2368.8,544309
2019-07-02,2335.7,2353.4,2327.7,2338.1,747297
2019-07-03,2291.8,2303.9,2277.7,2286.4,573258
2019-07-04,2300.1,2310.0,2286.4,2298.9,434480
2019-07-05,2326.5,2319.5,2290.9,2317.8,1473114
2019-07-08,2303.0,2306.0,2271.4,2298.3,728179
2019-07-09,2336.3,2360.7,2320.1,2338.3,603354
2019-07-10,2394.2,2399.7,2358.8,2390.1,1187537
2019-07-11,2419.1,2427.3,2406.4,2417.0,873551
2019-07-12,2424.3,2432.6,2405.2,2426.2,1391827
2019-07-15,2525.4,2542.0,2498.1,2516.8,1400529
2019-07-16,2513.8,2538.5,2507.0,2508.9,326310
2019-07-17,2536.9,2560.5,2521.2,2531.7,405745
2019-07-18,2524.5,2567.7,2532.1,2533.4,1211468
2019-07-19,2551.2,2577.0,2538.3,2547.3,1334171
2019-07-22,2556.6,2588.4,2555.1,2563.4,906828
2019-07-23,2597.5,2616.8,2567.5,2603.7,1475889
2019-07-24,2622.3,2653.7,2619.0,2623.9,920659
2019-07-25,2656.6,2684.1,2617.4,2650.7,1471692
2019-07-26,2606.3,2627.6,2602.3,2611.3,556773
2019-07-29,2622.0,2634.0,2591.7,2618.9,1183901
2019-07-30,2588.2,2623.5,2586.3,2597.0,1429687
2019-07-31,2624.9,2650.7,2615.9,2622.6,513681
2019-08-01,2599.7,2621.7,2599.6,2600.7,1279390
2019-08-02,2634.6,2638.0,2617.7,2634.0,1246081
2019-08-05,2671.7,2665.0,2660.5,2661.2,916979
2019-08-06,2671.6,2674.4,2634.2,2671.5,304063
2019-08-07,2603.5,2626.5,2570.0,2605.0,432392
2019-08-08,2619.6,2627.6,2582.1,2611.8,1092767
2019-08-09,2594.0,2625.1,2573.3,2591.4,695511
2019-08-12,2573.8,2608.8,2538.6,2576.8,315255
2019-08-13,2561.9,2569.5,2533.9,2557.6,1281866
2019-08-14,2570.9,2589.9,2576.1,2576.4,340992
2019-08-15,2608.7,2621.1,2585.6,2608.7,654207
2019-08-16,2633.3,2642.2,2635.1,2638.0,308318
2019-08-19,2708.7,2713.9,2686.0,2702.1,1131177
2019-08-20,2750.7,2753.6,2742.3,2746.6,1042140
2019-08-21,2770.2,2785.0,2759.1,2771.5,1074352
2019-08-22,2743.3,2776.4,2713.8,2744.2,368121
2019-08-23,2738.9,2768.5,2703.9,2729.3,1424881
2019-08-26,2726.5,2752.0,2715.7,2718.6,1304600
2019-08-27,2702.5,2724.7,2691.7,2706.6,1220995
2019-08-28,2719.6,2733.7,2683.3,2710.3,713491
2019-08-29,2727.4,2738.0,2714.3,2730.6,1427622
2019-08-30,2678.5,2691.6,2659.7,2687.3,691425
2019-09-02,2681.4,2691.2,2679.9,2684.8,709356
2019-09-03,2635.6,2664.5,2625.2,2635.8,1282370
2019-09-04,2582.0,2618.7,2552.6,2589.6,678046
2019-09-05,2618.8,2633.9,2598.0,2617.9,592988
2019-09-06,2659.6,2653.0,2649.0,2649.1,1246232
2019-09-09,2588.7,2592.8,2561.1,2585.2,1091975
2019-09-10,2551.4,2582.8,2518.1,2548.4,617703
2019-09-11,2550.5,2584.6,2542.7,2550.7,774637
2019-09-12,2578.8,2596.3,2546.2,2580.3,346403
2019-09-13,2499.1,2512.7,2469.2,2494.6,973950
2019-09-16,2432.1,2466.6,2405.6,2432.1,594956
2019-09-17,2431.2,2441.5,2421.3,2428.8,499352
2019-09-18,2407.5,2413.4,2399.6,2407.7,1024040
2019-09-19,2416.5,2445.9,2381.4,2411.5,1284524
2019-09-20,2401.1,2443.6,2385.6,2409.3,1443883
2019-09-23,2468.1,2492.8,2448.0,2470.3,625400
2019-09-24,2484.8,2516.9,2486.8,2489.1,1459108
2019-09-25,2541.9,2563.5,2506.3,2535.2,589668
2019-09-26,2447.4,2461.7,2437.0,2444.8,1038190
2019-09-27,2396.2,2412.6,2380.6,2397.4,678995
2019-09-30,2429.4,2450.5,2405.6,2433.2,638776
2019-10-01,2425.1,2440.7,2409.3,2430.9,1325250
2019-10-02,2448.1,2450.8,2432.0,2438.6,1020109
2019-10-03,2398.2,2406.5,2391.2,2406.0,501948
2019-10-04,2440.7,2451.9,2425.2,2447.8,773819
2019-10-07,2486.2,2493.6,2469.5,2484.8,832191
2019-10-08,2507.3,2524.5,2474.8,2503.1,704312
2019-10-09,2524.5,2520.3,2498.5,2515.8,474331
2019-10-10,2505.8,2522.3,2491.6,2501.9,490030
2019-10-11,2549.3,2559.5,2549.5,2550.6,1366625
2019-10-14,2561.2,2562.5,2529.5,2552.4,956812
2019-10-15,2544.5,2571.7,2536.8,2547.0,312125
2019-10-16,2468.5,2494.8,2443.1,2477.2,394620
2019-10-17,2488.8,2523.8,2485.4,2489.2,685048
2019-10-18,2477.8,2496.0,2447.7,2474.4,1248871
2019-10-21,2490.2,2523.9,2468.8,2492.5,1239882
2019-10-22,2526.9,2527.6,2507.7,2519.9,617629
2019-10-23,2486.4,2523.9,2475.3,2495.9,404480
2019-10-24,2448.9,2473.5,2437.9,2443.2,685907
2019-10-25,2401.9,2410.0,2396.6,2408.0,738381
2019-10-28,2384.7,2407.7,2366.6,2391.0,1128328
2019-10-29,2373.7,2380.0,2362.2,2372.6,937622
2019-10-30,2350.8,2371.3,2337.1,2352.4,611398
2019-10-31,2357.0,2367.7,2358.8,2365.0,1467281
2019-11-01,2371.4,2390.3,2369.4,2379.1,1226631
2019-11-04,2431.0,2461.4,2424.1,2434.5,1003007
2019-11-05,2493.0,2528.3,2466.2,2502.7,385793
2019-11-06,2465.5,2505.8,2445.7,2469.3,762780
2019-11-07,2413.6,2411.3,2375.2,2408.1,609496
2019-11-08,2417.8,2412.3,2377.2,2409.2,510161
2019-11-11,2447.3,2470.4,2433.7,2438.0,740411
2019-11-12,2440.7,2453.4,2415.1,2431.3,310270
2019-11-13,2433.3,2458.0,2432.8,2441.7,812332
2019-11-14,2476.0,2494.3,2463.2,2482.3,819755
2019-11-15,2513.2,2535.7,2503.5,2507.5,306354
2019-11-18,2432.7,2460.6,2414.3,2440.9,1191992
2019-11-19,2506.0,2518.3,2471.8,2503.0,1025409
2019-11-20,2497.4,2507.9,2470.6,2494.7,1178767
2019-11-21,2504.4,2507.0,2468.9,2499.9,918411
2019-11-22,2512.8,2539.0,2498.2,2513.3,1109698
2019-11-25,2505.4,2518.7,2495.5,2497.6,1485260
2019-11-26,2487.3,2485.6,2480.8,2484.5,930634
2019-11-27,2455.6,2494.6,2448.1,2461.5,1293960
2019-11-28,2383.4,2405.9,2360.3,2391.7,982298
2019-11-29,2415.7,2431.8,2393.3,2423.6,1241089
2019-12-02,2361.3,2396.7,2345.2,2368.4,300407
2019-12-03,2382.4,2410.0,2367.9,2381.6,686882
2019-12-04,2471.0,2468.9,2459.7,2461.6,518526
2019-12-05,2445.0,2474.0,2441.6,2447.1,1096177
2019-12-06,2426.5,2459.0,2390.1,2424.6,954912
2019-12-09,2406.0,2428.9,2395.5,2406.6,516462
2019-12-10,2432.1,2463.3,2403.4,2427.3,764588
2019-12-11,2440.2,2474.0,2431.0,2445.6,924290
2019-12-12,2426.5,2447.0,2406.4,2433.4,337902
2019-12-13,2446.4,2475.0,2444.0,2455.8,371296
2019-12-16,2446.9,2476.4,2410.9,2443.3,426824
2019-12-17,2490.5,2524.2,2474.7,2494.9,961082
2019-12-18,2589.2,2625.5,2572.4,2588.8,1380217
2019-12-19,2598.0,2635.1,2599.2,2606.2,388199
2019-12-20,2590.3,2623.1,2583.4,2596.6,369360
2019-12-23,2572.7,2596.1,2578.3,2580.4,1070502
2019-12-24,2579.4,2599.0,2548.2,2583.4,384937
2019-12-25,2675.3,2686.9,2639.6,2672.5,406107
2019-12-26,2674.6,2703.8,2667.9,2680.2,686770
2019-12-27,2680.1,2684.5,2654.3,2684.2,386205
2019-12-30,2666.5,2708.8,2643.6,2675.1,1087538
2019-12-31,2634.0,2645.7,2609.5,2642.2,694990
2020-01-01,2651.8,2683.7,2632.7,2645.6,1151724
2020-01-02,2605.0,2625.4,2603.0,2614.6,927950
2020-01-03,2573.9,2596.2,2536.8,2567.5,891052
2020-01-06,2588.9,2585.7,2555.1,2579.9,659753
2020-01-07,2631.4,2642.9,2630.1,2633.2,1437653
2020-01-08,2586.7,2620.0,2559.1,2586.9,793013
2020-01-09,2569.6,2582.5,2534.9,2559.8,876221
2020-01-10,2523.7,2538.2,2506.1,2531.0,319144
2020-01-13,2537.3,2554.0,2507.2,2529.8,1116398
2020-01-14,2559.1,2559.5,2537.7,2558.0,922590
2020-01-15,2515.9,2523.1,2519.1,2522.9,1186651
2020-01-16,2512.7,2517.9,2505.2,2507.5,959658
2020-01-17,2444.7,2449.2,2411.0,2438.9,630871
2020-01-20,2449.0,2475.2,2423.7,2453.3,1443206
2020-01-21,2481.3,2501.6,2468.6,2483.4,988972
2020-01-22,2477.7,2508.5,2452.4,2473.1,1364448
2020-01-23,2431.7,2433.4,2427.4,2432.7,842709
2020-01-24,2513.1,2527.5,2507.2,2507.5,783116
2020-01-27,2483.8,2504.7,2478.4,2478.5,607993
2020-01-28,2549.2,2565.0,2520.0,2551.6,417228
2020-01-29,2527.7,2554.4,2522.3,2527.7,1154931
2020-01-30,2592.4,2588.7,2561.6,2587.2,1163719
2020-01-31,2592.9,2597.2,2559.7,2584.3,1036857
2020-02-03,2591.1,2606.0,2558.7,2592.0,1281179
2020-02-04,2606.1,2601.6,2581.5,2597.8,1009594
2020-02-05,2577.1,2593.1,2545.8,2576.0,1265956
2020-02-06,2567.4,2580.9,2538.2,2562.4,822199
2020-02-07,2608.1,2638.1,2600.8,2603.3,352857
2020-02-10,2634.2,2639.2,2600.8,2627.5,1160449
2020-02-11,2574.3,2575.9,2560.5,2568.0,1271721
2020-02-12,2525.3,2558.1,2510.3,2533.7,1124301
2020-02-13,2551.5,2564.8,2550.0,2559.0,591096
2020-02-14,2576.1,2602.5,2545.1,2573.7,1120598
2020-02-17,2509.6,2508.4,2484.3,2507.2,1080269
2020-02-18,2550.5,2560.2,2531.8,2550.2,952249
2020-02-19,2552.3,2552.6,2542.0,2551.6,1220919
2020-02-20,2306.1,2326.1,2266.1,2298.3,1185151
2020-02-21,2222.0,2225.2,2207.8,2225.0,1299616
2020-02-24,2211.8,2245.2,2195.4,2218.3,574089
2020-02-25,2172.9,2181.0,2142.4,2164.4,1012441
2020-02-26,2026.8,2050.2,1999.5,2023.0,628878
2020-02-27,1998.8,2017.6,1966.2,1993.7,1012952
2020-02-28,1938.0,1951.1,1912.6,1937.6,1101982
2020-03-02,2118.2,2122.3,2112.9,2116.7,734776
2020-03-03,2081.8,2085.1,2079.8,2080.2,478872
2020-03-04,2089.7,2121.0,2064.5,2091.3,720042
2020-03-05,1971.3,1978.1,1947.4,1968.7,1452364
2020-03-06,1978.8,1995.3,1960.7,1972.9,1184942
2020-03-09,2042.8,2060.2,2009.1,2037.7,1262199
2020-03-10,1921.1,1929.7,1903.3,1924.7,853636
2020-03-11,1987.4,1985.6,1970.8,1980.2,1081097
2020-03-12,1999.1,2015.7,1975.2,1993.8,391772
2020-03-13,2180.3,2194.1,2174.3,2174.7,528557
2020-03-16,1964.5,1988.5,1949.6,1964.8,670871
2020-03-17,1890.6,1919.2,1877.2,1893.2,1293630
2020-03-18,1788.3,1790.3,1766.9,1789.4,794813
2020-03-19,1689.1,1711.7,1667.8,1689.2,947934
2020-03-20,1559.4,1563.4,1543.9,1558.6,1119684
2020-03-23,1630.9,1641.6,1630.4,1632.7,330151
2020-03-24,1601.8,1617.9,1579.6,1599.8,1198237
2020-03-25,1642.2,1663.7,1630.6,1641.3,1383260
2020-03-26,1570.6,1576.9,1550.6,1569.4,880210
2020-03-27,1598.3,1617.3,1587.2,1598.1,1425748
2020-03-30,1626.9,1653.9,1618.1,1629.8,1099748
2020-03-31,1619.1,1637.6,1604.5,1622.9,938067
2020-04-01,1643.5,1643.6,1622.4,1637.7,1181195
2020-04-02,1606.7,1608.2,1594.8,1608.1,1445561
2020-04-03,1797.2,1807.9,1764.5,1790.3,594485
2020-04-06,1815.3,1833.0,1798.5,1816.1,379143
2020-04-07,1803.2,1826.9,1777.2,1803.2,1391399
2020-04-08,1734.1,1761.6,1727.8,1740.2,894942
2020-04-09,1702.3,1718.0,1683.2,1706.1,653930
2020-04-10,1822.2,1842.4,1816.5,1816.6,934191
2020-04-13,2017.5,2036.5,2012.3,2017.4,986003
2020-04-14,1993.8,2004.5,1976.1,1994.1,504605
2020-04-15,1950.1,1975.6,1944.6,1949.7,1379814
